FieldID,ID,Deploy_ID,Island,Site,SubCol,SubCol_Code,Species,Year,Phenology,NestNo,GPS_Y_N,GPS_ID,GPS_programmed_start_datetime_local,DeplSess,GPS_Interval_seconds,GPS_notes,Tagging_Event,Contents,NestPhen,NestPhen1,Chick_Stage,Capture_date_local,Capture_time_local,Release_time_local,UTC_LocalTime_offset_hours,UTC,BandNo,R_L,offset,GPS_TagRecov,TDR_TagRecov,Notes,Capture_loc,Blood_FTA,Blood_vial,Feathers,GPS_Track_File,revised_sample_no,TDR_Y_N,TDR_ID,TDR_File,Sex,How_Sexed,Age,Diet,Mass,Culmen,Lat_DD,Long_DD,Date_Modified,Time_Modified,Wing,Processor,Chick % adult sz,Chick Primaries growing
,,100,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,12,,37,9/8/2013 20:00,2,180,,R,B/LDC,,,,9/9/2013,20:17,,-10,9/10/2013 6:17,1055-05765,L,10,1,,Downloaded in HI time,Surface,Y,Y,N,KAE_WTSH_012_05765_037_090813,,,,,,,,,,,,,,,,,,
,,101,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,13,,237,9/8/2013 20:00,2,180,,R,B/LDC,,,,9/11/2013,20:55,,-10,9/12/2013 6:55,1055-05766,L,11,1,,,Surface,Y,N,N,KAE_WTSH_013_05766_237_090813,,,,,,,,,,,,,,,,,,
,,102,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,14,,418,9/8/2013 20:00,2,180,,R,B/LDC,,,,9/10/2013,20:24,,-10,9/11/2013 6:24,1055-05768,L,11,1,,,Surface,Y,N,N,KAE_WTSH_014_05768_418_090813,,,,,,,,,,,,,,,,,,
,,103,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,15,,129,9/8/2013 20:00,2,180,,R,B/LDC,,,,9/9/2013,20:36,,-10,9/10/2013 6:36,1055-05767,L,10,1,,Downloaded in HI time,Surface,Y,Y,N,KAE_WTSH_015_05767_129_090813,,,,,,,,,,,,,,,,,,
,,108,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,20,,426,9/8/2013 20:00,2,180,,R,B/LDC,,,,9/9/2013,22:00,,-10,9/10/2013 8:00,1055-05773,L,11,1,,,Surface,Y,Y,N,KAE_WTSH_020_05773_426_090813,,,,,,,,,,,,,,,,,,
,,109,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,8,,37,9/29/2013 20:00,3,180,,R,,,,,10/2/2013,19:54,19:54,-10,10/3/2013 5:54,794-71211,L,,1,,Banded in 2001 as chick at Kaena,,,,,KAE_WTSH_008_71211_037_100213,,,,,,,,,,,,,,,,,,
,,110,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,3,,129,9/29/2013 20:00,3,180,,R,,,,,10/3/2013,,,-10,10/4/2013 0:01,1055-05776,L,,2,,Tag lost; was not on bird,,,,,,,,,,,,,,,,,,,,,,,
,,112,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,17,,203,9/29/2013 20:00,3,180,,R,,,,,10/2/2013,21:40,21:40,-10,10/3/2013 7:40,1055-05788,L,,1,,,,,,,KAE_WTSH_017_05788_203_100213,,,,,,,,,,,,,,,,,,
,,113,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,4,,237,9/29/2013 20:00,3,180,,R,,,,,9/30/2013,19:57,19:57,-10,10/1/2013 5:57,1055-05777,L,,1,,,,Y,N,N,KAE_WTSH_004_05777_237_093013,,,,,,,,,,,,,,,,,,
,,114,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,10,,278,9/29/2013 20:00,3,180,,R,,,,,9/30/2013,19:37,19:37,-10,10/1/2013 5:37,1055-05782,L,12,1,,Downloaded in UTC-12 time,,Y,N,N,KAE_WTSH_010_05782_278_093013,,,,,,,,,,,,,,,,,,
,,116,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,9,,323,9/29/2013 20:00,3,180,,R,,,,,10/2/2013,19:54,19:54,-10,10/3/2013 5:54,1055-05781,L,,1,,,,,,,KAE_WTSH_009_05781_323_100213,,,,,,,,,,,,,,,,,,
,,118,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,13,,421,9/29/2013 20:00,3,180,,R,,,,,9/30/2013,19:59,19:59,-10,10/1/2013 5:59,1055-05784,L,,1,,,,Y,N,N,KAE_WTSH_013_05784_421_093013,,,,,,,,,,,,,,,,,,
,,120,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,6,,514,9/29/2013 20:00,3,180,,R,,,,,10/1/2013,19:03,19:03,-10,10/2/2013 5:03,1055-05779,L,,1,,,,Y,N,N,KAE_WTSH_006_05779_514_100113,,,,,,,,,,,,,,,,,,
,,106,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,18,,605,9/8/2013 20:00,3,180,,R,B/LDC,,,,9/30/2013,21:30,21:30,-10,10/1/2013 7:30,1055-05771,L,,2,,Tag lost; was not on bird,,,,N,,,,,,,,,,,,,,,,,,,
,,121,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,16,,638,9/29/2013 20:00,3,180,,R,,,,,9/30/2013,19:29,19:29,-10,10/1/2013 5:29,1055-05787,L,,1,,,,Y,Y,N,KAE_WTSH_016_05787_638_093013,,,,,,,,,,,,,,,,,,
,,122,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,18,,671,9/29/2013 20:00,3,180,,R,,,,,9/30/2013,19:26,19:26,-10,10/1/2013 5:26,1055-05789,L,,1,,,,Y,Y,N,KAE_WTSH_018_05789_671_093013,,,,,,,,,,,,,,,,,,
,,123,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,5,,751,9/29/2013 20:00,3,180,,R,,,,,9/30/2013,20:17,20:17,-10,10/1/2013 6:17,1055-05778,L,12,1,,Downloaded in UTC-12 time,,Y,N,N,KAE_WTSH_005_05778_751_093013,,,,,,,,,,,,,,,,,,
,,125,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,15,,809,9/29/2013 20:00,3,180,,R,,,,,10/1/2013,19:44,19:44,-10,10/2/2013 5:44,1055-05786,L,,1,,,,Y,Y,N,KAE_WTSH_015_05786_809_100113,,,,,,,,,,,,,,,,,,
,,126,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,20,,881,9/29/2013 20:00,3,180,,R,,,,,10/3/2013,,,-10,10/4/2013 0:01,1055-05791,L,,2,,Tag lost; was not on bird,,,,,,,,,,,,,,,,,,,,,,,
,,127,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,2,,114-B,9/29/2013 20:00,3,180,,R,,,,,9/30/2013,20:25,20:25,-10,10/1/2013 6:25,1055-05775,L,,1,,,,Y,N,N,KAE_WTSH_002_05775_114_093013,,,,,,,,,,,,,,,,,,
,,119,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,1,,426,9/29/2013 20:00,3,180,,R,,,,,10/2/2013,,,-10,10/3/2013 0:01,1055-05774,L,,2,,Tag lost; was not on bird,,,,,,,,,,,,,,,,,,,,,,,
,,148,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,25,,29,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/14/2013,20:02,20:18,-10,8/15/2013 6:02,1125-01817,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_025_01817_029_081413,,,,,,,,,,,,,,,,,,
,,143,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,2,,26,8/12/2013 21:00,1,180,,R,2B/SDC,,,,8/14/2013,20:36,20:45,-10,8/15/2013 6:36,875-93881,L,,1,,,Burrow,Y,Y,N,KPA_WTSH_002_93881_026_081413,,,,,,,,,,,,,,,,,,
,,141,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,29,,16,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/14/2013,20:36,20:49,-10,8/15/2013 6:36,1125-01813,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_029_01813_016_081413,,,,,,,,,,,,,,,,,,
,,135,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,30,,25,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/14/2013,21:06,21:13,-10,8/15/2013 7:06,1125-01807,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_030_01807_025_081413,,,,,,,,,,,,,,,,,,
,,140,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,23,,28,8/12/2013 21:00,1,180,,R,SDC,,,,8/14/2013,21:43,21:55,-10,8/15/2013 7:43,1125-01812,R,,1,,Blood card complete N vial taken,Surface,Y,N,N,KPA_WTSH_023_01812_028_081413,,,,,,,,,,,,,,,,,,
,,144,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,3,,17,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/14/2013,21:57,22:06,-10,8/15/2013 7:57,875-93885,L,,1,,,Burrow,Y,Y,N,KPA_WTSH_003_93885_017_081413,,,,,,,,,,,,,,,,,,
,,137,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,15,,35,8/12/2013 21:00,1,180,,R,SDC,,,,8/14/2013,22:11,22:28,-10,8/15/2013 8:11,794-69107,L,,1,,Accidentally double banded new band on right leg removed and destroyed,Surface,Y,Y,N,KPA_WTSH_015_69107_035_081413,,,,,,,,,,,,,,,,,,
,,130,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,17,,27,8/12/2013 21:00,1,180,,R,SDC,,,,8/14/2013,22:15,22:25,-10,8/15/2013 8:15,1125-01802,R,,1,,,Surface,Y,Y,N,KPA_WTSH_017_01802_027_081413,,,,,,,,,,,,,,,,,,
,,131,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,22,,30,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/14/2013,22:35,22:42,-10,8/15/2013 8:35,1125-01803,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_022_01803_030_081413,,,,,,,,,,,,,,,,,,
,,134,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,26,,23,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/14/2013,22:53,23:02,-10,8/15/2013 8:53,1125-01806,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_026_01806_023_081413,,,,,,,,,,,,,,,,,,
,,147,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,10,,22,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/14/2013,23:50,23:55,-10,8/15/2013 9:50,1125-01816,R,,1,,Both adults present,Surface,Y,Y,N,KPA_WTSH_010_01816_022_081413,,,,,,,,,,,,,,,,,,
,,133,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,28,,21,8/12/2013 21:00,1,180,,R,SDC,,,,8/15/2013,0:50,0:56,-10,8/15/2013 10:50,1125-01805,R,,1,,GPS falling off when bird recovered,Surface,Y,Y,N,KPA_WTSH_028_01805_021_081413,,,,,,,,,,,,,,,,,,
,,132,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,1,,32,8/12/2013 21:00,1,180,,R,SDC,,,,8/15/2013,23:50,23:55,-10,8/16/2013 9:50,1125-01804,R,,1,,,Surface,Y,Y,N,KPA_WTSH_001_01804_032_081513,,,,,,,,,,,,,,,,,,
,,145,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,20,,15,8/12/2013 21:00,1,180,,R,SDC,,,,8/20/2013,4:20,4:26,-10,8/20/2013 14:20,794-68529,L,,1,,,Surface,Y,Y,N,KPA_WTSH_020_68529_015_082013,,,,,,,,,,,,,,,,,,
,,139,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,27,,18,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/20/2013,5:07,5:13,-10,8/20/2013 15:07,1125-01811,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_027_01811_018_082013,,,,,,,,,,,,,,,,,,
,,138,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,21,,34,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/20/2013,22:22,22:30,-10,8/21/2013 8:22,1125-01810,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_021_01810_034_082013,,,,,,,,,,,,,,,,,,
,,146,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,18,,14,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/25/2013,21:21,21:26,-10,8/26/2013 7:21,1125-01815,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_018_01815_014_082513,,,,,,,,,,,,,,,,,,
,,142,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,5,,20,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/25/2013,22:51,22:56,-10,8/26/2013 8:51,1125-01814,R,,1,,Last piece of tape gone tag still on tight,Burrow,Y,Y,N,KPA_WTSH_005_01814_020_082513,,,,,,,,,,,,,,,,,,
,,136,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,13,,24,8/12/2013 21:00,1,180,,R,B/SDC,,,,8/28/2013,0:15,0:20,-10,8/28/2013 10:15,1125-01808,R,,1,,,Burrow,Y,Y,N,KPA_WTSH_013_01808_024_082813,,,,,,,,,,,,,,,,,,
,,157,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,24,,16,8/31/2013 21:00,2,180,,R,LDC,,,,9/1/2013,21:16,21:23,-10,9/2/2013 7:16,1125-01826,R,,1,,,Surface,Y,Y,N,KPC_WTSH_024_01826_016_090113,,,,,,,,,,,,,,,,,,
,,158,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,8,,21,8/31/2013 21:00,2,180,,R,LDC,,,,9/1/2013,19:54,20:01,-10,9/2/2013 5:54,1125-01827,R,,1,,,Surface,Y,Y,N,KPC_WTSH_008_01827_021_090113,,,,,,,,,,,,,,,,,,
,,159,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,9,,19,8/31/2013 21:00,2,180,,R,LDC,,,,9/1/2013,21:49,21:56,-10,9/2/2013 7:49,1125-01828,R,,1,,,Surface,Y,Y,N,KPC_WTSH_009_01828_019_090113,,,,,,,,,,,,,,,,,,
,,163,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,10,,20,8/31/2013 21:00,2,180,,R,B/LDC,,,,9/2/2013,2:39,2:43,-10,9/2/2013 12:39,1125-01832,R,,1,,,Burrow,Y,Y,N,KPC_WTSH_010_01832_020_090213,,,,,,,,,,,,,,,,,,
,,166,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,25,,27,8/31/2013 21:00,2,180,,R,B/LDC,,,,9/2/2013,1:25,1:29,-10,9/2/2013 11:25,1125-01835,R,,1,,,Burrow,Y,Y,N,KPC_WTSH_025_01835_027_090213,,,,,,,,,,,,,,,,,,
,,168,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,29,,18,8/31/2013 21:00,2,180,,R,B/LDC,,,,9/2/2013,1:34,1:41,-10,9/2/2013 11:34,1125-01837,R,,1,,,Burrow,Y,Y,N,KPC_WTSH_029_01837_018_090213,,,,,,,,,,,,,,,,,,
,,149,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,19,,34,8/31/2013 21:00,2,180,,R,B/SDC,,,,9/3/2013,20:02,20:08,-10,9/4/2013 6:02,1125-01818,R,,1,,,Surface,Y,Y,N,KPC_WTSH_019_01818_034_090313,,,,,,,,,,,,,,,,,,
,,161,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,3,,14,8/31/2013 21:00,2,180,,R,LDC,,,,9/3/2013,23:00,23:05,-10,9/4/2013 9:00,1125-01830,R,,1,,,Surface,Y,Y,N,KPC_WTSH_003_01830_014_090313,,,,,,,,,,,,,,,,,,
,,165,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,1,,15,8/31/2013 21:00,2,180,,R,B/LDC,,,,9/3/2013,20:11,20:16,-10,9/4/2013 6:11,1125-01834,R,,1,,,Burrow,Y,Y,N,KPC_WTSH_001_01834_015_090313,,,,,,,,,,,,,,,,,,
,,167,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,27,,26,8/31/2013 21:00,2,180,GPS not recovered,R,LDC,,,,9/6/2013,23:43,23:47,-10,9/7/2013 9:43,1125-01836,R,,2,,No GPS when bird recovered N tape residue on feathers,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,154,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,23,,23,8/31/2013 21:00,2,180,,R,LDC,,,,9/8/2013,23:25,23:30,-10,9/9/2013 9:25,1125-01823,R,,1,,,Surface,Y,Y,N,KPC_WTSH_023_01823_023_090813,,,,,,,,,,,,,,,,,,
,,156,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,28,,29,8/31/2013 21:00,2,180,,R,B/LDC,,,,9/8/2013,22:45,22:52,-10,9/9/2013 8:45,1125-01825,R,,1,,,Burrow,Y,Y,N,KPC_WTSH_028_01825_029_090813,,,,,,,,,,,,,,,,,,
,,153,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,22,,22,8/31/2013 21:00,2,180,,R,LDC,,,,9/9/2013,0:15,0:18,-10,9/9/2013 10:15,1125-01822,R,,1,,,Surface,Y,Y,N,KPC_WTSH_022_01822_022_090913,,,,,,,,,,,,,,,,,,
,,150,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,16,,13,8/31/2013 21:00,2,180,,R,LDC,,,,9/10/2013,20:23,20:30,-10,9/11/2013 6:23,1125-01819,R,,1,,,Surface,Y,Y,N,KPC_WTSH_016_01819_013_083113,,,,,,,,,,,,,,,,,,
,,164,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,2,,17,8/31/2013 21:00,2,180,,R,B/LDC,,,,9/10/2013,21:09,21:14,-10,9/11/2013 7:09,1125-01833,R,,1,,,Burrow,Y,Y,N,KPC_WTSH_002_01833_017_083113,,,,,,,,,,,,,,,,,,
,,151,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,18,,28,8/31/2013 21:00,2,180,GPS not recovered,R,LDC,,,,9/18/2013,20:30,20:33,-10,9/19/2013 6:30,1125-01820,R,,2,,No GPS when bird recovered N tape residue on feathers,Burrow,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,160,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,11,,25,8/31/2013 21:00,2,180,GPS not recovered,R,LDC,,,,9/19/2013,23:32,23:36,-10,9/20/2013 9:32,1125-01829,R,,2,,No GPS when bird recovered N tape residue on feathers,Burrow,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,162,Kauai,Kilauea_Point,Crater Hill,KPC,WTSH,2013,MC,4,,4,8/31/2013 21:00,2,180,GPS not recovered,R,B/LDC,,,,9/19/2013,20:00,20:06,-10,9/20/2013 6:00,1125-01831,R,,2,,No GPS when bird recovered N tape residue on feathers,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,174,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,6,,22,9/20/2013 21:00,3,180,GPS failed due to reflective tape,R,B/LDC,,,,9/22/2013,2:54,2:59,-10,9/22/2013 12:54,1125-01843,R,,5,,,Burrow,Y,Y,Y,,,,,,,,,,,,,,,,,,,
,,178,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,10,,21,9/20/2013 21:00,3,180,GPS somewhat worked,R,B/LDC,,,,9/21/2013,23:37,23:43,-10,9/22/2013 9:37,1125-01847,R,,3,,,Burrow,Y,Y,Y,KPNM_WTSH_010_01847_021_092013,,,,,,,,,,,,,,,,,,
,,180,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,12,,23,9/20/2013 21:00,3,180,GPS failed due to reflective tape,R,B/LDC,,,,9/21/2013,22:30,22:35,-10,9/22/2013 8:30,1125-01849,R,,5,,,Burrow,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,181,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,13,,13,9/20/2013 21:00,3,180,GPS failed due to reflective tape,R,B/LDC,,,,9/22/2013,2:15,2:20,-10,9/22/2013 12:15,1125-01850,R,,5,,,Burrow,Y,Y,Y,,,,,,,,,,,,,,,,,,,
,,182,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,14,,14,9/20/2013 21:00,3,180,GPS failed due to reflective tape,R,LDC,,,,9/23/2013,1:25,1:30,-10,9/23/2013 11:25,875-89718,L,,5,,,Surface,Y,Y,Y,,,,,,,,,,,,,,,,,,,
,,183,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,15,,15,9/20/2013 21:00,3,180,GPS failed due to reflective tape,R,B/LDC,,,,9/22/2013,3:15,3:20,-10,9/22/2013 13:15,1125-01851,R,,5,,,Burrow,Y,Y,Y,,,,,,,,,,,,,,,,,,,
,,185,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,17,,17,9/20/2013 21:00,3,180,GPS somewhat worked,R,LDC,,,,9/23/2013,0:15,0:20,-10,9/23/2013 10:15,1125-01853,R,,4,,,Surface,Y,Y,Y,KPNM_WTSH_017_01853_017_092013,,,,,,,,,,,,,,,,,,
,,186,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,18,,18,9/20/2013 21:00,3,180,GPS failed due to reflective tape,R,SGC,,,,9/29/2013,21:10,21:16,-10,9/30/2013 7:10,1125-01854,R,,5,,,Surface,Y,Y,Y,,,,,,,,,,,,,,,,,,,
,,188,Kauai,Kilauea_Point,Mokolea Point,KPNM,WTSH,2013,LC,20,,20,9/20/2013 21:00,3,180,GPS somewhat worked,R,SGC,,,,9/29/2013,19:40,19:47,-10,9/30/2013 5:40,1125-01856,R,,4,,,surface,Y,Y,Y,KPNM_WTSH_020_01856_020_092013,,,,,,,,,,,,,,,,,,
,,203,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,32,,566,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/15/2013,23:45,23:50,-10,8/16/2013 9:45,1055-16659,R,,1,,caught at surface,surface,Y,Y,N,MOK_WTSH_032_16659_566_081213,,,,,,,,,,,,,,,,,,
,,195,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,17,,541,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/15/2013,20:51,20:56,-10,8/16/2013 6:51,1055-16649,R,,1,,caught at surface tag wet,surface,Y,Y,N,MOK_WTSH_017_16649_541_081213,,,,,,,,,,,,,,,,,,
,,194,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,11,,212,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/15/2013,23:35,23:40,-10,8/16/2013 9:35,1055-16658,R,,1,,caught in burrow saw partner fly out,burrow,Y,Y,N,MOK_WTSH_011_16658_212_081213,,,,,,,,,,,,,,,,,,
,,196,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,19,,112,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/20/2013,21:35,21:40,-10,8/21/2013 7:35,1055-16650,R,,1,,caught in club tape good except trailing tab,surface,Y,Y,N,MOK_WTSH_019_16650_112_081213,,,,,,,,,,,,,,,,,,
,,200,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,26,,91,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/15/2013,21:50,21:55,-10,8/16/2013 7:50,1055-16654,R,,1,,caught on surface 10 ft from nest,surface,Y,Y,N,MOK_WTSH_026_16654_091_081213,,,,,,,,,,,,,,,,,,
,,199,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,25,,565,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/14/2013,10:25,10:30,-10,8/14/2013 20:25,1055-16652,R,,1,,caught on surface away from nest,surfance,Y,Y,N,MOK_WTSH_025_16652_565_081213,,,,,,,,,,,,,,,,,,
,,201,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,29,,902,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/14/2013,22:40,22:45,-10,8/15/2013 8:40,1055-16645,R,,1,,caught on surface away from nest,surface,Y,N,N,MOK_WTSH_029_16645_902_081213,,,,,,,,,,,,,,,,,,
,,204,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,34,,913,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/16/2013,21:35,21:40,-10,8/17/2013 7:35,1055-16646,R,,1,,caught on surface near nest,surface,Y,Y,N,MOK_WTSH_034_16646_913_081213,,,,,,,,,,,,,,,,,,
,,192,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,9,,685,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/14/2013,23:05,23:10,-10,8/15/2013 9:05,1055-16655,R,,1,,caught on surface outside nest,surface,Y,N,N,MOK_WTSH_009_16655_685_081213,,,,,,,,,,,,,,,,,,
,,205,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,39,,811,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/14/2013,18:17,18:22,-10,8/15/2013 4:17,1055-16653,R,,1,,,,Y,Y,N,MOK_WTSH_039_16653_811_081213,,,,,,,,,,,,,,,,,,
,,208,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,EC,45,,335,8/12/2013 21:00,1,300,round 1 tagging,R,SDC,,,,8/15/2013,0:20,0:25,-10,8/15/2013 10:20,1055-16642,L,,1,,,,Y,Y,N,MOK_WTSH_045_16642_335_081213,,,,,,,,,,,,,,,,,,
,,209,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,1,,441,9/8/2013 21:00,2,180,round 2 tagging,R,LDC,,,,9/9/2013,23:55,23:59,-10,9/10/2013 9:55,1055-16675,R,,1,,caught 3m from burrow,surface,Y,Y,N,MOK_WTSH_001_16675_441_090813,,,,,,,,,,,,,,,,,,
,,222,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,27,,358,9/8/2013 21:00,2,180,round 2 tagging,R,LDC,,,,9/12/2013,19:55,20:00,-10,9/13/2013 5:55,1055-16680,R,,1,,caught 5 m from nest,surface,Y,Y,N,MOK_WTSH_027_16680_358_090813,,,,,,,,,,,,,,,,,,
,,224,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,31,,62,9/8/2013 21:00,2,180,round 2 tagging,R,LDC,,,,9/9/2013,21:40,21:45,-10,9/10/2013 7:40,1055-16673,R,,1,,caught in small club far from burrow,surface,Y,Y,N,MOK_WTSH_031_16673_062_090813,,,,,,,,,,,,,,,,,,
,,214,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,12,,689,9/8/2013 21:00,2,180,round 2 tagging,R,LDC,,,,9/11/2013,20:40,20:45,-10,9/12/2013 6:40,1055-16683,R,,1,,caught near burrow,surface,Y,Y,N,MOK_WTSH_012_16683_689_090813,,,,,,,,,,,,,,,,,,
,,226,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,MC,41,,541,9/8/2013 21:00,2,180,round 2 tagging,R,SDC,,,,9/10/2013,1:10,1:15,-10,9/10/2013 11:10,1055-16688,R,,1,,caught near burrow fed C after release into burrow,surface,Y,Y,N,MOK_WTSH_041_16688_541_090813,,,,,,,,,,,,,,,,,,
