 Daily Data listing 
COOP  , Obs Time ,Mx Tmp,Mn Tmp,Av Tmp, Precip 
 ID   ,YYMMDDhhmm, Deg.F, Deg.F, Deg.F,   in.  
967803,1607130000,    63,    51,    57,    0.00 
967803,1607140000,    65,    51,    58,    0.00 
967803,1607150000,    67,    51,    59,    0.00 
967803,1607160000,    65,    53,    59,    0.00 
967803,1607170000,    68,    54,    61,    0.00 
967803,1607180000,    65,    54,    60,    0.00 
967803,1607190000,    64,    52,    58,    0.00 
967803,1607200000,    63,    54,    58,    0.00 
967803,1607210000,    67,    51,    59,    0.00 
967803,1607220000,    66,    56,    61,    0.00 
967803,1607230000,    70,    55,    62,    0.00 
967803,1607240000,    66,    55,    60,    0.00 
967803,1607250000,    71,    56,    64,    0.00 
967803,1607260000,    71,    51,    61,    0.00 
967803,1607270000,    72,    52,    62,    0.00 
967803,1607280000,    70,    54,    62,    0.00 
967803,1607290000,    69,    54,    62,    0.00 
967803,1607300000,    67,    54,    60,    0.00 
967803,1607310000,    72,    56,    64,    0.02 
967803,1608010000,    74,    59,    66,    0.00 
967803,1608020000,    70,    58,    64,    0.00 
967803,1608030000,    67,    56,    62,    0.00 
967803,1608040000,    68,    54,    61,    0.00 
967803,1608050000,    65,    53,    59,    0.00 
967803,1608060000,    66,    53,    60,    0.00 
967803,1608070000,    64,    52,    58,    0.00 
967803,1608080000,    64,    52,    58,    0.00 
967803,1608090000,    64,    53,    58,    0.00 
967803,1608100000,    66,    54,    60,    0.00 
967803,1608110000,    68,    54,    61,    0.00 
967803,1608120000,    68,    55,    62,    0.00 
967803,1608130000,    66,    55,    60,    0.00 
967803,1608140000,    66,    55,    60,    0.01 
967803,1608150000,    65,    54,    60,    0.01 
967803,1608160000,    64,    53,    58,    0.01 
967803,1608170000,    63,    51,    57,    0.00 
967803,1608180000,    64,    52,    58,    0.00 
967803,1608190000,    68,    56,    62,    0.00 
967803,1608200000,    70,    55,    62,    0.00 
967803,1608210000,    68,    55,    62,    0.00 
967803,1608220000,    66,    56,    61,    0.00 
967803,1608230000,    67,    54,    60,    0.00 
967803,1608240000,      ,      ,      ,         
967803,1608250000,    63,    53,    58,         
967803,1608260000,    63,    54,    58,         
967803,1608270000,    67,    56,    62,         
967803,1608280000,    66,    55,    60,         
967803,1608290000,    67,    54,    60,         
967803,1608300000,    66,    55,    60,         
967803,1608310000,    69,    55,    62,    0.00 
967803,1609010000,    64,    54,    59,    0.01 
967803,1609020000,    62,    55,    58,    0.00 
967803,1609030000,    65,    56,    60,    0.00 
967803,1609040000,    66,    57,    62,    0.00 
967803,1609050000,    66,    55,    60,    0.00 
967803,1609060000,    64,    53,    58,    0.00 
967803,1609070000,      ,      ,      ,         
967803,1609080000,      ,      ,      ,         
967803,1609090000,    70,    55,    62,    0.00 
967803,1609100000,    67,    54,    60,    0.00 
967803,1609110000,    65,    54,    60,    0.00 
967803,1609120000,    65,    56,    60,    0.00 
967803,1609130000,    63,    55,    59,    0.00 
967803,1609140000,    68,    52,    60,    0.00 
967803,1609150000,    70,    56,    63,    0.00 
967803,1609160000,    69,    54,    62,    0.00 
967803,1609170000,    67,    53,    60,    0.00 
967803,1609180000,    70,    54,    62,    0.00 
967803,1609190000,    79,    66,    72,    0.01 
967803,1609200000,    85,    65,    75,    0.00 
967803,1609210000,    80,    56,    68,    0.00 
967803,1609220000,    67,    56,    62,    0.00 
967803,1609230000,    64,    54,    59,    0.00 
967803,1609240000,    66,    57,    62,    0.00 
967803,1609250000,    83,    64,    74,    0.00 
967803,1609260000,    94,    71,    82,    0.00 
967803,1609270000,    99,     0,    50,    0.00 
967803,1609280000,    96,    64,    80,    0.00 
967803,1609290000,     0,    56,    28,    0.00 
967803,1609300000,    76,    56,    66,    0.00 
967803,1610010000,    65,    57,    61,    0.00 
967803,1610020000,    67,    55,    61,    0.00 
967803,1610030000,    65,    54,    60,    0.00 
967803,1610040000,      ,      ,      ,         
967803,1610050000,      ,      ,      ,         
967803,1610060000,      ,      ,      ,         
967803,1610070000,    73,    58,    66,    0.00 
967803,1610080000,    85,    63,    74,    0.00 
967803,1610090000,    80,    61,    70,    0.00 
967803,1610100000,    78,    56,    67,    0.00 
967803,1610110000,    67,    55,    61,    0.00 
967803,1610120000,    66,    54,    60,    0.00 
967803,1610130000,    65,    54,    60,    0.00 
967803,1610140000,    66,    40,    53,    0.00 
967803,1610150000,    67,    58,    62,    0.00 
967803,1610160000,    71,    58,    64,    0.00 
967803,1610170000,    65,    56,    60,    0.50 
967803,1610180000,    65,    57,    61,    0.00 
967803,1610190000,    66,    58,    62,    0.00 
967803,1610200000,    78,    60,    69,    0.00 
967803,1610210000,    88,    67,    78,    0.00 
967803,1610220000,    86,    52,    69,    0.00 
967803,1610230000,    69,    53,    61,    0.00 
967803,1610240000,    66,    57,    62,    0.00 
967803,1610250000,    68,    53,    60,    0.01 
967803,1610260000,    68,    56,    62,    0.02 
967803,1610270000,    72,    56,    64,    0.01 
967803,1610280000,    72,    57,    64,    0.20 
967803,1610290000,    68,    57,    62,    0.01 
967803,1610300000,    70,    57,    64,    0.02 
967803,1610310000,    64,    54,    59,    0.20 
967803,1611010000,    64,    54,    59,    0.01 
967803,1611020000,    65,    51,    58,    0.01 
967803,1611030000,    73,    58,    66,    0.00 
967803,1611040000,    82,    59,    70,    0.00 
967803,1611050000,    81,    56,    68,    0.00 
967803,1611060000,    72,    55,    64,    0.00 
967803,1611070000,    65,    54,    60,    0.00 
967803,1611080000,    73,    59,    66,    0.00 
967803,1611090000,    77,    55,    66,    0.00 
967803,1611100000,    86,    65,    76,    0.00 
967803,1611110000,    83,    58,    70,    0.00 
967803,1611120000,    83,    63,    73,    0.00 
967803,1611130000,    78,    67,    72,    0.00 
967803,1611140000,    75,    54,    64,    0.01 
967803,1611150000,    63,    52,    58,    0.00 
967803,1611160000,    63,    53,    58,    0.00 
967803,1611170000,    61,    51,    56,    0.00 
967803,1611180000,    62,    49,    56,    0.00 
967803,1611190000,    71,    50,    60,    0.01 
967803,1611200000,    64,    52,    58,    0.01 
967803,1611210000,    63,    52,    58,    1.98 
967803,1611220000,    60,    52,    56,    0.00 
967803,1611230000,    62,    54,    58,    0.00 
967803,1611240000,    62,    50,    56,    0.00 
967803,1611250000,    66,    50,    58,    0.00 
967803,1611260000,    61,    46,    54,    0.00 
967803,1611270000,    58,    48,    53,    0.38 
967803,1611280000,    59,    53,    56,    0.02 
967803,1611290000,    57,    48,    52,    0.00 
967803,1611300000,    62,    47,    54,    0.00 
967803,1612010000,    61,    50,    56,    0.00 
967803,1612020000,    58,    50,    54,    0.00 
967803,1612030000,    61,    44,    52,    0.00 
967803,1612040000,    60,    51,    56,    0.00 
967803,1612050000,    61,    50,    56,    0.02 
967803,1612060000,    58,    49,    54,    0.00 
967803,1612070000,      ,      ,      ,         
967803,1612080000,    56,    49,    52,         
967803,1612090000,    59,    54,    56,         
967803,1612100000,    59,    54,    56,         
967803,1612110000,    57,    54,    56,         
967803,1612120000,    57,    51,    54,         
967803,1612130000,    58,    50,    54,    0.15 
967803,1612140000,    61,    50,    56,    0.02 
967803,1612150000,    62,    51,    56,    0.02 
967803,1612160000,    58,    49,    54,    1.67 
967803,1612170000,    56,    45,    50,    0.01 
967803,1612180000,    52,    40,    46,    0.00 
967803,1612190000,    59,    42,    50,    0.00 
967803,1612200000,    62,    44,    53,    0.00 
967803,1612210000,      ,      ,      ,         
967803,1612220000,      ,      ,      ,         
967803,1612230000,    66,    47,    56,         
967803,1612240000,    55,    46,    50,         
967803,1612250000,    52,    43,    48,         
967803,1612260000,    54,    48,    51,         
967803,1612270000,    58,    46,    52,         
967803,1612280000,    65,    49,    57,    1.80 
967803,1612290000,    72,    53,    62,    0.00 
967803,1612300000,    72,    53,    62,    0.03 
967803,1612310000,    63,    49,    56,    0.01 
967803,1701010000,    56,    44,    50,    0.00 
967803,1701020000,    55,    48,    52,    0.00 
967803,1701030000,    53,    44,    48,    0.00 
967803,1701040000,    54,    44,    49,    0.02 
967803,1701050000,    57,    52,    54,    0.52 
967803,1701060000,    56,    47,    52,    0.00 
967803,1701070000,    58,    49,    54,    0.42 
967803,1701080000,    62,    52,    57,    0.00 
967803,1701090000,    65,    54,    60,    1.08 
967803,1701100000,    60,    52,    56,    0.01 
967803,1701110000,    57,    52,    54,    0.32 
967803,1701120000,    60,    50,    55,    0.15 
967803,1701130000,    56,    47,    52,    0.11 
967803,1701140000,    57,    48,    52,    0.00 
967803,1701150000,    58,    50,    54,    0.00 
967803,1701160000,    56,    45,    50,    0.00 
967803,1701170000,    61,    45,    53,    0.00 
967803,1701180000,      ,      ,      ,         
967803,1701190000,      ,      ,      ,         
967803,1701200000,    58,    49,    54,         
967803,1701210000,    55,    44,    50,         
967803,1701220000,    57,    47,    52,         
967803,1701230000,    56,    47,    52,         
967803,1701240000,    53,    42,    48,         
967803,1701250000,    56,    40,    48,    3.34 
967803,1701260000,    54,    47,    50,    0.00 
967803,1701270000,    55,    42,    48,    0.00 
967803,1701280000,    59,    44,    52,    0.00 
967803,1701290000,    66,    46,    56,    0.00 
967803,1701300000,    72,    51,    62,    0.00 
967803,1701310000,    74,    50,    62,    0.00 
967803,1702010000,    68,    45,    56,    0.01 
967803,1702020000,    55,    49,    52,    0.25 
967803,1702030000,    56,    51,    54,    0.24 
967803,1702040000,    59,    51,    55,    0.02 
967803,1702050000,    59,    48,    54,    0.00 
967803,1702060000,    58,    50,    54,    0.53 
967803,1702070000,    61,    55,    58,    0.23 
967803,1702080000,    58,    57,    58,    0.28 
967803,1702090000,    64,    54,    59,    0.02 
967803,1702100000,    62,    55,    58,    0.02 
967803,1702110000,    57,    50,    54,    0.88 
967803,1702120000,    56,    50,    53,    0.00 
967803,1702130000,    59,    51,    55,    0.02 
967803,1702140000,    58,    51,    54,    0.01 
967803,1702150000,      ,      ,      ,         
967803,1702160000,      ,      ,      ,         
967803,1702170000,      ,      ,      ,         
967803,1702180000,    54,    46,    50,         
967803,1702190000,    53,    49,    51,         
967803,1702200000,    58,    48,    53,         
967803,1702210000,    57,    52,    54,         
967803,1702220000,    60,    48,    54,         
967803,1702230000,    56,    44,    50,    4.39 
967803,1702240000,    52,    44,    48,    0.00 
967803,1702250000,    54,    46,    50,    0.00 
967803,1702260000,    54,    42,    48,    0.38 
967803,1702270000,    56,    43,    50,    0.02 
967803,1702280000,    55,    48,    52,    0.00 
967803,1703010000,    56,    43,    50,    0.00 
967803,1703020000,    63,    51,    57,    0.00 
967803,1703030000,    70,    51,    60,    0.00 
967803,1703040000,    72,    46,    59,    0.01 
967803,1703050000,    57,    45,    51,    0.02 
967803,1703060000,    56,    45,    50,    0.02 
967803,1703070000,    55,    49,    52,    0.00 
967803,1703080000,      ,      ,      ,         
967803,1703090000,    67,    53,    60,         
967803,1703100000,    75,    52,    64,         
967803,1703110000,    63,    51,    57,         
967803,1703120000,    69,    53,    61,         
967803,1703130000,    73,    49,    61,         
967803,1703140000,    74,    45,    60,         
967803,1703150000,    69,    48,    58,    0.02 
967803,1703160000,    67,    48,    58,    0.00 
967803,1703170000,    57,    48,    52,    0.01 
967803,1703180000,    65,    50,    58,    0.01 
967803,1703190000,    60,    50,    55,    0.00 
967803,1703200000,    58,    50,    54,    0.00 
967803,1703210000,      ,      ,      ,         
967803,1703220000,      ,      ,      ,         
967803,1703230000,    59,    50,    54,         
967803,1703240000,    59,    49,    54,         
967803,1703250000,    60,    52,    56,         
967803,1703260000,    60,    50,    55,         
967803,1703270000,    60,    50,    55,         
967803,1703280000,    60,    51,    56,    1.54 
967803,1703290000,    60,    50,    55,    0.00 
967803,1703300000,    68,    49,    58,    0.00 
967803,1703310000,    58,    49,    54,    0.00 
967803,1704010000,    58,    48,    53,    0.00 
967803,1704020000,    70,    48,    59,    0.00 
967803,1704030000,    58,    47,    52,    0.00 
967803,1704040000,    57,    48,    52,    0.00 
967803,1704050000,      ,      ,      ,         
967803,1704060000,      ,      ,      ,         
967803,1704070000,      ,      ,      ,         
967803,1704080000,      ,      ,      ,         
967803,1704090000,      ,      ,      ,         
967803,1704100000,      ,      ,      ,         
967803,1704110000,      ,      ,      ,         
967803,1704120000,    61,    51,    56,    0.00 
967803,1704130000,    67,    53,    60,    0.00 
967803,1704140000,      ,      ,      ,         
967803,1704150000,      ,      ,      ,         
967803,1704160000,      ,      ,      ,         
967803,1704170000,      ,      ,      ,         
967803,1704180000,    62,    50,    56,    0.25 
967803,1704190000,      ,      ,      ,         
967803,1704200000,      ,      ,      ,         
967803,1704210000,      ,      ,      ,         
967803,1704220000,      ,      ,      ,         
967803,1704230000,      ,      ,      ,         
967803,1704240000,      ,      ,      ,         
967803,1704250000,      ,      ,      ,         
967803,1704260000,      ,      ,      ,         
967803,1704270000,      ,      ,      ,         
967803,1704280000,      ,      ,      ,         
967803,1704290000,      ,      ,      ,         
967803,1704300000,      ,      ,      ,         
967803,1705010000,      ,      ,      ,    0.00 
967803,1705020000,    78,    51,    64,    0.00 
967803,1705030000,      ,      ,      ,         
967803,1705040000,    70,    48,    59,         
967803,1705050000,    66,    49,    58,         
967803,1705060000,    59,    50,    54,    0.02 
967803,1705070000,    59,    47,    53,    0.00 
967803,1705080000,    58,    46,    52,         
967803,1705090000,    58,    47,    52,    0.41 
967803,1705100000,    65,    52,    58,    0.00 
967803,1705110000,    63,    53,    58,    0.00 
967803,1705120000,    64,    50,    57,    0.00 
967803,1705130000,    61,    50,    56,    0.00 
967803,1705140000,    59,    48,    54,    0.00 
967803,1705150000,    58,    48,    53,    0.00 
967803,1705160000,    59,    50,    54,    0.00 
967803,1705170000,      ,      ,      ,         
