Trapline,TrapNum,Year,Month,Day,predCaught,birdCaught,otherCaught,NumCaught,Sex,Age,Condition,Disposition,TrapStatus,BaitStatus,BaitPrev,RAINA 2016 Comments,BaitSet,Observer,Recorder,Comments
E,16,2004,5,20,,,,0,,,NA,NA,O,Y,DO,Delete,,KD,RK,Not baited
E,23,2004,6,1,,,,0,,,NA,NA,O,Y,DO,Delete,,MB,ZM,
E,23,2004,6,1,,CHUK,,1,,,1,NA,C,N,DO,Keep,,MB,ZM,Released
E,31,2004,6,21,,,,0,,,NA,NA,O,Y,DO,Delete,,IE,RFT,
E,31,2004,6,21,RR,,,1,,Adult,1,NA,C,N,DO,Keep,,IE,RFT,Rat left in trap
E,11,2004,8,20,,,,0,,,NA,NA,O,Y,DO,Delete,,RFT,SB,E2
E,11,2004,8,20,,,,0,,,NA,NA,C,N,DO,Keep,,RFT,SB,E2
E,60,2004,8,30,RR,,,1,M,Adult,2,NA,C,N,DO,Keep,,IE,SB,Dog food left in trap
E,60,2004,8,30,,,,0,,,NA,NA,O,Y,DO,Delete,,IE,SB,
E,27,2004,9,3,,,,0,,,NA,NA,O,Y,DO,Delete,,CB,SB,E2
E,27,2004,9,3,,,,0,,,NA,NA,C,Y,DO,Keep,,CB,SB,E2
E,31,2004,9,3,,,,0,,,NA,NA,O,Y,DO,Delete,,CB,SB,E2
E,31,2004,9,3,,,,0,,,NA,NA,C,Y,DO,Keep,,CB,SB,E2
E,36,2004,9,3,,,,0,,,NA,NA,O,N,DO,Keep,,CB,SB,E2
E,36,2004,9,3,,,,0,,,NA,NA,O,Y,DO,Delete,,CB,SB,E2
E,66,2004,9,3,,,,0,,,NA,NA,O,N,DO,Keep,,CB,SB,E2
E,66,2004,9,3,,,,0,,,NA,NA,O,Y,DO,Delete,,CB,SB,E2
E,29,2004,9,7,,,,0,,,NA,NA,O,N,CD,Delete,,ZM,SB,
E,29,2004,9,7,,,,0,,,NA,NA,C,Y,CD,Keep,,ZM,SB,
E,49,2004,9,7,,,,0,,,NA,NA,O,Y,CD,Delete,,ZM,SB,
E,49,2004,9,7,,,,0,,,NA,NA,C,Y,CD,Keep,,ZM,SB,
E,35,2004,9,28,,,,0,,,NA,NA,O,N,CD,Delete,,SB,SB,
E,35,2004,9,28,,,,0,,,NA,NA,C,N,CD,Keep,,SB,SB,
E,21,2004,10,5,,,,0,,,NA,NA,O,N,DO,Delete,,SB,SB,
E,21,2004,10,5,,,,0,,,NA,NA,C,N,DO,Keep,,SB,SB,
E,37,2004,10,15,,,,0,,,NA,NA,O,N,CD,Delete,,RK,SB,Walked only
E,37,2004,10,15,RR,,,1,M,Sub-Adult,2,NA,C,N,CD,Keep,,RK,SB,Walked only
E,26,2004,11,15,,,,0,,,NA,NA,O,N,CD,Delete,,SB,SB,
E,26,2004,11,15,,,,0,,,NA,NA,O,Y,CD,Keep,,SB,SB,
E,54,2004,11,15,,,,0,,,NA,NA,O,N,CD,Delete,,SB,SB,
E,54,2004,11,15,,,,0,,,NA,NA,O,Y,CD,Keep,,SB,SB,
E,40,2004,11,29,,,,0,,,NA,NA,O,N,CD,Delete,,KC,SB,
E,40,2004,11,29,,,,0,,,NA,NA,C,N,CD,Keep,,KC,SB,
E,68,2005,2,11,,,,0,,,NA,NA,O,Y,DO,Keep,,JB,AB,
E,68,2005,2,11,,,,0,,,NA,NA,O,N,DO,Delete,,JB,AB,
E,4,2005,2,24,,,,0,,,NA,NA,C,N,DO,Keep,,AB,CW,Walked Only
E,4,2005,2,24,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,CW,Walked Only
E,35,2005,2,24,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,CW,Walked Only
E,35,2005,2,24,,,,0,,,NA,NA,C,Y,DO,Keep,,AB,CW,"Walked Only, Re-opened"
E,50,2005,3,8,,,,0,,,NA,NA,O,N,DO,Delete,,RK,CW,
E,50,2005,3,8,,,,0,,,NA,NA,C,N,DO,Keep,,RK,CW,
E,62,2005,3,16,,,,0,,,NA,NA,O,N,CD,Keep,,AB,CW,
E,62,2005,3,16,,,,0,,,NA,NA,C,N,CD,Delete,,AB,CW,
E,63,2005,3,16,,,,0,,,NA,NA,O,N,CD,Keep,,AB,CW,
E,63,2005,3,16,,,,0,,,NA,NA,C,N,CD,Delete,,AB,CW,
E,64,2005,3,16,,,,0,,,NA,NA,O,N,CD,Delete,,AB,CW,
E,64,2005,3,16,,,,0,,,NA,NA,C,N,CD,Keep,,AB,CW,
E,65,2005,3,16,,,,0,,,NA,NA,O,N,CD,Keep,,AB,CW,
E,65,2005,3,16,,,,0,,,NA,NA,C,N,CD,Delete,,AB,CW,
E,3,2005,4,4,,,,0,,,NA,NA,O,N,CD,Keep,,AB,CW,
E,3,2005,4,4,,,,0,,,NA,NA,C,Y,CD,Delete,,AB,CW,
E,20,2005,4,4,,,,0,,,NA,NA,O,N,CD,Keep,,AB,CW,
E,20,2005,4,4,,,,0,,,NA,NA,O,Y,CD,Delete,,AB,CW,
E,44,2005,4,4,,,,0,,,NA,NA,O,N,CD,Delete,,AB,CW,
E,44,2005,4,4,,,,0,,,NA,NA,O,Y,CD,Keep,,AB,CW,
E,45,2005,4,4,,,,0,,,NA,NA,O,N,CD,Delete,,AB,CW,
E,45,2005,4,4,,,,0,,,NA,NA,O,Y,CD,Keep,,AB,CW,
E,46,2005,4,4,,,,0,,,NA,NA,O,N,CD,Delete,,AB,CW,
E,46,2005,4,4,,,,0,,,NA,NA,C,N,CD,Keep,,AB,CW,
E,60,2005,4,18,,,,0,,,NA,NA,C,N,DO,Keep,,IE,CW,
E,60,2005,4,18,,,,0,,,NA,NA,O,N,DO,Delete,,IE,CW,
E,65,2005,4,18,,,,0,,,NA,NA,O,Y,DO,Keep,,IE,CW,Ants
E,65,2005,4,18,,,,0,,,NA,NA,O,N,DO,Delete,,IE,CW,
E,66,2005,4,18,,,,0,,,NA,NA,C,N,DO,Keep,,IE,CW,
E,66,2005,4,18,,,,0,,,NA,NA,O,N,DO,Delete,,IE,CW,
E,69,2005,4,18,,,,0,,,NA,NA,O,N,DO,Delete,,IE,CW,
E,69,2005,4,18,,,,0,,,NA,NA,C,N,DO,Keep,,IE,CW,
E,61,2005,5,1,,,,0,,,NA,NA,O,N,DO,Keep,,AB,CW,
E,61,2005,5,1,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,CW,
E,12,2005,5,5,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,CW,Walked only
E,12,2005,5,5,,,,0,,,NA,NA,C,Y,DO,Keep,,AB,CW,Walked Only
E,44,2005,5,5,,,,0,,,NA,NA,O,N,DO,Keep,,AB,CW,Walked only
E,44,2005,5,5,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,CW,Walked Only
E,68,2005,5,5,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,CW,Walked Only
E,68,2005,5,5,,,,0,,,NA,NA,C,N,DO,Keep,,AB,CW,Walked Only
E,25,2005,5,27,,,,0,,,NA,NA,O,N,DO,Keep,,CW,CW,Walked Only
E,25,2005,5,27,,,,0,,,NA,NA,O,Y,DO,Delete,,CW,CW,Walked Only
E,34,2005,5,27,,,,0,,,NA,NA,O,Y,DO,Delete,,CW,CW,Walked Only
E,34,2005,5,27,,CHUK,,1,,,1,NA,C,N,DO,Keep,,CW,CW,"Walked Only, Released"
E,50,2005,6,3,,,,0,,,NA,NA,O,N,CD,Keep,,AB,CW,Walked Only
E,50,2005,6,3,,,,0,,,NA,NA,O,Y,CD,Delete,,AB,CW,Walked Only
E,51,2005,6,3,,,,0,,,NA,NA,O,N,CD,Delete,,AB,CW,Walked Only
E,51,2005,6,3,,,,0,,,NA,NA,O,Y,CD,Keep,,AB,CW,Walked Only
E,54,2005,6,13,,,,0,,,NA,NA,O,N,DO,Delete,,AB,CW,
E,54,2005,6,13,,,,0,,,NA,NA,O,Y,DO,Keep,,AB,CW,
E,4,2005,6,21,,,,0,,,NA,NA,O,N,DO,Keep,,AB,MB,
E,4,2005,6,21,,,,0,,,NA,NA,C,N,DO,Delete,,AB,MB,
E,5,2005,6,21,,,,0,,,NA,NA,O,N,DO,Keep,,AB,MB,
E,5,2005,6,21,,,,0,,,NA,NA,C,N,DO,Delete,,AB,MB,
E,6,2005,6,21,,,,0,,,NA,NA,O,N,DO,Keep,,AB,MB,
E,6,2005,6,21,,,,0,,,NA,NA,C,N,DO,Delete,,AB,MB,
E,47,2005,6,21,,,,0,,,NA,NA,C,Y,DO,Keep,,AB,MB,
E,47,2005,6,21,,,,0,,,NA,NA,C,N,DO,Delete,,AB,MB,
E,54,2005,6,21,,,,0,,,NA,NA,C,N,DO,Delete,,AB,MB,
E,54,2005,6,21,,,,0,,,NA,NA,O,Y,DO,Keep,,AB,MB,
E,16,2005,6,24,,,,0,,,NA,NA,O,N,CD,Keep,,CW,MB,
E,16,2005,6,24,,,,0,,,NA,NA,O,Y,CD,Delete,,CW,MB,
E,21,2005,7,5,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,MB,
E,21,2005,7,5,,,,0,,,NA,NA,O,N,DO,Keep,,AB,MB,
E,22,2005,7,5,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,MB,
E,22,2005,7,5,,,,0,,,NA,NA,O,N,DO,Keep,,AB,MB,
E,23,2005,7,5,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,MB,
E,23,2005,7,5,,,,0,,,NA,NA,O,N,DO,Keep,,AB,MB,
E,44,2005,7,5,,,,0,,,NA,NA,O,N,DO,Delete,,AB,MB,
E,44,2005,7,5,,,,0,,,NA,NA,C,N,DO,Keep,,AB,MB,
E,53,2005,7,5,,,,0,,,NA,NA,O,Y,DO,Keep,,AB,MB,
E,53,2005,7,5,,,,0,,,NA,NA,O,N,DO,Delete,,AB,MB,
E,58,2005,7,5,,,,0,,,NA,NA,O,N,DO,Delete,,AB,MB,
E,58,2005,7,5,,,,0,,,NA,NA,C,N,DO,Keep,,AB,MB,
E,59,2005,7,5,,,,0,,,NA,NA,O,N,DO,Delete,,AB,MB,
E,59,2005,7,5,,,,0,,,NA,NA,C,N,DO,Keep,,AB,MB,
E,60,2005,7,5,,,,0,,,NA,NA,O,N,DO,Delete,,AB,MB,
E,60,2005,7,5,,,,0,,,NA,NA,C,N,DO,Keep,,AB,MB,
E,49,2005,7,8,,,,0,,,NA,NA,C,N,DO,Keep,,IE,MB,
E,49,2005,7,8,,,,0,,,NA,NA,O,N,DO,Delete,,IE,MB,
E,31,2005,7,13,,,,0,,,NA,NA,O,N,DO,Delete,,AB,MB,
E,31,2005,7,13,,,,0,,,NA,NA,C,N,DO,Keep,,AB,MB,
E,16,2005,7,19,,,,0,,,NA,NA,O,Y,CD,Keep,,AB,MB,
E,16,2005,7,19,,,,0,,,NA,NA,C,N,CD,Delete,,AB,MB,
E,32,2005,7,19,,,,0,,,NA,NA,O,N,CD,Keep,,AB,MB,
E,32,2005,7,19,,,,0,,,NA,NA,C,N,CD,Delete,,AB,MB,
E,18,2005,7,22,,,,0,,,NA,NA,O,Y,DO,Keep,,CW,MB,
E,18,2005,7,22,,,,0,,,NA,NA,O,N,DO,Delete,,CW,MB,
E,45,2005,7,22,,,,0,,,NA,NA,O,Y,DO,Delete,,CW,MB,
E,45,2005,7,22,,,,0,,,NA,NA,O,N,DO,Keep,,CW,MB,
E,67,2005,7,25,,,,0,,,NA,NA,O,N,DO,Delete,,IE,MB,
E,67,2005,7,25,,,,0,,,NA,NA,O,Y,DO,Keep,,IE,MB,
E,34,2005,8,1,,,,0,,,NA,NA,O,N,DO,Delete,,AB,MB,
E,34,2005,8,1,,,,0,,,NA,NA,O,Y,DO,Keep,,AB,MB,
E,8,2005,8,5,,,,0,,,NA,NA,O,N,CD,Delete,,AB,MB,
E,8,2005,8,5,,,,0,,,NA,NA,O,Y,CD,Keep,,AB,MB,
E,31,2005,8,9,,,,0,,,NA,NA,O,N,CD,Keep,,KC,MB,
E,31,2005,8,9,,,,0,,,NA,NA,C,N,CD,Delete,,KC,MB,
E,40,2005,8,15,,,,0,,,NA,NA,C,N,DO,Delete,,"ES, RK",MB,
E,40,2005,8,15,,,,0,,,NA,NA,O,Y,DO,Keep,,"ES, RK",MB,
E,14,2005,8,17,,,,0,,,NA,NA,O,N,DO,Keep,,AB,MB,
E,14,2005,8,17,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,MB,
E,46,2005,8,17,,,,0,,,NA,NA,C,Y,DO,Keep,,AB,MB,
E,46,2005,8,17,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,MB,
E,58,2005,8,17,,,,0,,,NA,NA,C,N,DO,Delete,,AB,MB,
E,58,2005,8,17,,,,0,,,NA,NA,O,Y,DO,Keep,,AB,MB,
E,61,2005,8,17,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,MB,
E,61,2005,8,17,,,,0,,,NA,NA,C,Y,DO,Keep,,AB,MB,
E,28,2005,8,22,,,,0,,,NA,NA,O,N,DO,Delete,,ES,MB,
E,28,2005,8,22,,,,0,,,NA,NA,C,N,DO,Keep,,ES,MB,
E,14,2005,9,12,,,,0,,,NA,NA,C,N,DO,Delete,,AB,MB,
E,14,2005,9,12,,,,0,,,NA,NA,O,Y,DO,Keep,,AB,MB,
E,29,2005,9,12,,,,0,,,NA,NA,O,Y,DO,Delete,,AB,MB,
E,29,2005,9,12,,,,0,,,NA,NA,NC,Y,DO,Keep,,AB,MB,
E,36,2005,9,12,,,,0,,,NA,NA,O,N,DO,Keep,,AB,MB,
E,36,2005,9,12,,,,0,,,NA,NA,C,N,DO,Delete,,AB,MB,
E,65,2005,9,23,,,,0,,,NA,NA,O,N,CD,Delete,,ES,MB,
E,65,2005,9,23,,,,0,,,NA,NA,C,Y,CD,Keep,,ES,MB,
E,11,2005,9,29,,,,0,,,NA,NA,O,N,DO,Delete,,ES,MB,
E,11,2005,9,29,,,,0,,,NA,NA,O,Y,DO,Keep,,ES,MB,
E,16,2005,9,29,,,,0,,,NA,NA,O,N,DO,Keep,,ES,MB,
E,16,2005,9,29,,,,0,,,NA,NA,O,Y,DO,Delete,,ES,MB,
E,44,2005,9,29,,,,0,,,NA,NA,C,Y,DO,Keep,,ES,MB,
E,44,2005,9,29,,,,0,,,NA,NA,O,Y,DO,Delete,,ES,MB,
E,17,2005,11,10,,,,0,,,NA,NA,O,N,DO,Delete,,CW,LG,E2; Not baited
E,17,2005,11,10,,,,0,,,NA,NA,C,N,DO,Keep,,CW,LG,E2; Not baited
E,42,2005,11,25,,,,0,,,NA,NA,O,N,DO,Keep,,MB,LG,E2; Not baited
E,42,2005,11,25,,,,0,,,NA,NA,O,Y,DO,Delete,,MB,LG,E2; Not baited
E,65,2005,11,25,,,,0,,,NA,NA,C,N,DO,Keep,,MB,LG,E2; Not baited
E,65,2005,11,25,,,,0,,,NA,NA,O,Y,DO,Delete,,MB,LG,E2; Not baited
E,40,2006,2,24,,,,0,,,NA,NA,O,N,,Delete,CD,KB,LG,
E,40,2006,2,24,,,,0,,,NA,NA,C,Y,,Keep,CD,KB,LG,
E,61,2006,2,27,,,,0,,,NA,NA,O,Y,,Keep,DO,KB,LG,
E,61,2006,2,27,,,,0,,,NA,NA,C,Y,,Delete,DO,KB,LG,
E,55,2006,3,14,,,,0,,,NA,NA,C,N,,Delete,CD,EG,LG,
E,55,2006,3,14,,,,0,,,NA,NA,O,Y,,Keep,CD,EG,LG,
E,52,2006,3,31,,,,0,,,NA,NA,C,N,,Keep,NONE,EG,ET,
E,52,2006,3,31,,,,0,,,NA,NA,O,Y,,Delete,NONE,EG,ET,
E,39,2006,4,4,,,,0,,,NA,NA,C,Y,,Keep,CD,LG,ET,
E,39,2006,4,4,,,,0,,,NA,NA,O,Y,,Delete,CD,LG,ET,
E,66,2006,7,11,,,,0,,,NA,NA,O,Y,,Delete,DO,JMM,ES,
E,66,2006,7,11,,,,0,,,NA,NA,C,N,,Keep,DO,JMM,ES,1RR-2 Ad M from previous
E,61,2006,7,13,,,,0,,,NA,NA,C,Y,,Keep,NONE,"IE, PT",ES,"E2 -checked traps did not rebait, cwb reopened"
E,61,2006,7,13,,,,0,,,NA,NA,O,Y,,Delete,NONE,"IE, PT",ES,E2 -checked traps did not rebait
E,30,2006,7,17,,,,0,,,NA,NA,O,N,,Keep,NR,JMM,ES,
E,30,2006,7,17,,,,0,,,NA,NA,O,Y,,Delete,NR,JMM,ES,
E,4,2006,7,27,,,,0,,,NA,NA,C,Y,,Delete,NONE,RFT,EM,
E,4,2006,7,27,,,,0,,,NA,NA,O,Y,,Keep,NONE,RFT,EM,
E,44,2006,7,27,,,,0,,,NA,NA,O,N,,Delete,NONE,RFT,EM,
E,44,2006,7,27,,,,0,,,NA,NA,O,Y,,Keep,NONE,RFT,EM,
E,30,2006,8,2,,,,0,,,NA,NA,O,N,,Delete,DO,ET,NC,
E,30,2006,8,2,RR,,,1,M,Adult,2,NA,C,N,,Keep,DO,ET,NC,
E,63,2006,8,15,,,,0,,,NA,NA,O,N,,Delete,DO,EJS,NC,
E,63,2006,8,15,,,,0,,,NA,NA,C,Y,,Keep,DO,EJS,NC,
E,36,2006,9,8,,,,0,,,NA,NA,O,N,,Keep,NONE,JMM,NC,"E2, not rebaited"
E,36,2006,9,8,,,,0,,,NA,NA,O,Y,,Delete,NONE,JMM,NC,"E2, not rebaited"
E,37,2006,9,8,,,,0,,,NA,NA,O,N,,Keep,NONE,JMM,NC,"E2, not rebaited"
E,37,2006,9,8,,,,0,,,NA,NA,O,Y,,Delete,NONE,JMM,NC,"E2, not rebaited"
E,15,2006,9,22,,,,0,,,NA,NA,C,N,,Delete,NONE,IE,EM,
E,15,2006,9,22,,,,0,,,NA,NA,O,N,,Keep,NONE,IE,EM,
E,56,2006,10,24,RR,,,1,,Adult,3,NA,C,N,,Keep,DO,ES,EM,mm caught in door
E,56,2006,10,24,,,,0,,,NA,NA,O,N,,Delete,DO,ES,EM,
E,60,2006,10,27,,,,0,,,NA,NA,C,N,,Keep,NONE,NC,EM,
E,60,2006,10,27,,,,0,,,NA,NA,O,Y,,Delete,NONE,NC,EM,
E,16,2006,10,30,,,,0,,,NA,NA,O,N,,Keep,CD,IE,EM,
E,16,2006,10,30,,,,0,,,NA,NA,C,N,,Delete,CD,IE,EM,
E,4,2006,11,9,,,,0,,,NA,NA,C,Y,,Keep,NONE,IE,EM,
E,4,2006,11,9,,,,0,,,NA,NA,O,Y,,Delete,NONE,IE,EM,
E,50,2006,11,13,,,,0,,,NA,NA,C,N,,Delete,DO,EM,EM,
E,50,2006,11,13,,,,0,,,NA,NA,O,Y,,Keep,DO,EM,EM,
E,51,2006,11,13,,,,0,,,NA,NA,O,N,,Keep,DO,EM,EM,
E,51,2006,11,13,,,,0,,,NA,NA,C,N,,Delete,DO,EM,EM,
E,54,2006,11,13,,,,0,,,NA,NA,O,N,,Keep,DO,EM,EM,
E,54,2006,11,13,,,,0,,,NA,NA,C,N,,Delete,DO,EM,EM,
E,36,2006,11,17,,,,0,,,NA,NA,O,N,,Delete,NONE,NC,EM,
E,36,2006,11,17,,,,0,,,NA,NA,C,N,,Keep,NONE,NC,EM,
E,57,2007,3,16,RR,,,1,M,Adult,2,NA,C,N,,Keep,DO,PF,PF,
E,57,2007,3,16,,,,0,,,NA,NA,O,Y,,Delete,DO,PF,PF,
E,58,2007,3,27,,,,0,,,NA,NA,O,N,,Keep,CD,MS,PF,
E,58,2007,3,27,,,,0,,,NA,NA,O,Y,,Delete,CD,MS,PF,
E,28,2007,4,9,,,,0,,,NA,NA,C,N,,Delete,DO,MS,PF,
E,28,2007,4,9,,,,0,,,NA,NA,C,Y,,Keep,DO,MS,PF,
E,32,2007,5,11,,,,0,,,NA,NA,O,Y,,Delete,CD,MS,DH,
E,32,2007,5,11,,,,0,,,NA,NA,C,Y,,Keep,CD,MS,DH,
E,32,2007,5,25,,,,0,,,NA,NA,O,N,,Delete,DO,IE,PF,
E,32,2007,5,25,,,,0,,,NA,NA,C,N,,Keep,DO,IE,PF,
E,27,2007,8,10,,,,0,,,NA,NA,O,N,,Keep,DO,JH,CN,
E,27,2007,8,10,,,,0,,,NA,NA,O,Y,,Delete,DO,JH,CN,
E,62,2007,10,2,,,,0,,,NA,NA,O,N,,Delete,DO,"IE, NK, DH",RK,
E,62,2007,10,2,,,,0,,,NA,NA,C,N,,Keep,DO,"IE, NK, DH",RK,
E,42,2007,11,9,,,,0,,,NA,NA,O,N,,Keep,CD,JT,DH,
E,42,2007,11,9,,,,0,,,NA,NA,C,Y,,Delete,CD,JT,DH,
E,1,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,1,2007,11,14,,,,0,,,NA,NA,O,Y,,Delete,DO,DH,RK,Rechecked from 11/12/08
E,2,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,2,2007,11,14,,,,0,,,NA,NA,O,Y,,Delete,DO,DH,RK,Rechecked from 11/12/08
E,3,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,3,2007,11,14,,,,0,,,NA,NA,O,Y,,Delete,DO,DH,RK,Rechecked from 11/12/08
E,4,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,4,2007,11,14,,,,0,,,NA,NA,C,Y,,Delete,DO,DH,RK,Rechecked from 11/12/08
E,5,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,5,2007,11,14,,,,0,,,NA,NA,O,Y,,Delete,DO,DH,RK,Rechecked from 11/12/08
E,6,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,6,2007,11,14,,,,0,,,NA,NA,O,Y,,Delete,DO,DH,RK,Rechecked from 11/12/08
E,7,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,7,2007,11,14,,,,0,,,NA,NA,O,Y,,Delete,DO,DH,RK,Rechecked from 11/12/08
E,8,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,8,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,Rechecked from 11/12/08
E,9,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,9,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,10,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,10,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,11,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,11,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,12,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,12,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,14,2007,11,14,,,,0,,,NA,NA,C,N,,Keep,DO,RK,DH,
E,14,2007,11,14,,,,0,,,NA,NA,O,N,,Delete,DO,DH,RK,
E,16,2007,11,14,,,,0,,,NA,NA,C,N,,Keep,DO,RK,DH,
E,16,2007,11,14,,,,0,,,NA,NA,O,N,,Delete,DO,DH,RK,
E,17,2007,11,14,,,,0,,,NA,NA,C,N,,Keep,DO,RK,DH,
E,17,2007,11,14,,,,0,,,NA,NA,O,Y,,Delete,DO,DH,RK,
E,24,2007,11,14,,,,0,,,NA,NA,C,N,,Keep,DO,RK,DH,
E,24,2007,11,14,,,,0,,,NA,NA,O,N,,Delete,DO,DH,RK,
E,25,2007,11,14,,,,0,,,NA,NA,C,N,,Keep,DO,RK,DH,
E,25,2007,11,14,,,,0,,,NA,NA,O,N,,Delete,DO,DH,RK,
E,34,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,34,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,37,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,37,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,Flipped over from storm?
E,40,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,40,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,43,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,43,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,46,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,46,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,49,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,49,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,53,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,53,2007,11,14,,,,0,,,NA,NA,O,Y,,Delete,DO,DH,RK,
E,54,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,54,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,58,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,58,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,60,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,60,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,65,2007,11,14,,,,0,,,NA,NA,O,N,,Keep,DO,RK,DH,
E,65,2007,11,14,,,,0,,,NA,NA,C,N,,Delete,DO,DH,RK,
E,1,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,1,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,2,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,2,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,3,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,3,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,5,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,5,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,6,2008,4,29,,,,0,,,NA,NA,O,Y,,Delete,CD,DH,DH,
E,6,2008,4,29,RR,,,1,,,3,NA,C,N,,Keep,CD,DH,DFD,
E,7,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,7,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,8,2008,4,29,,,,0,,,NA,NA,O,Y,,Delete,CD,DH,DH,
E,8,2008,4,29,RR,,,1,M,Juvenile,2,NA,C,N,,Keep,CD,DH,DFD,
E,9,2008,4,29,,,,0,,,NA,NA,C,Y,,Keep,CD,DH,DH,
E,9,2008,4,29,,,,0,,,NA,NA,O,Y,,Delete,CD,DH,DFD,
E,10,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,10,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,11,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,11,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,21,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,21,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,22,2008,4,29,,,,0,,,NA,NA,O,Y,,Keep,CD,DH,DH,
E,22,2008,4,29,,,,0,,,NA,NA,O,N,,Delete,CD,DH,DFD,
E,24,2008,4,29,,,,0,,,NA,NA,C,N,,Keep,CD,DH,DH,
